shadow_name,subset,target,best_iou,mean_iou,std_iou,min_iou,n_runs,best_run,n_robots,arm_gap_m,seconds,best_shadow_png,q_rad_json,a_rot_deg,a_pitch_deg,a_elbow_deg,a_wristpitch_deg,a_wristroll_deg,a_grip_deg,b_rot_deg,b_pitch_deg,b_elbow_deg,b_wristpitch_deg,b_wristroll_deg,b_grip_deg,c_rot_deg,c_pitch_deg,c_elbow_deg,c_wristpitch_deg,c_wristroll_deg,c_grip_deg
vehicles/car_mpeg7-05,vehicles,targets/vehicles/car_mpeg7-05.png,0.5925,0.5447,0.0308,0.5012,10,5,3,0.2,87.6,vehicles/car_mpeg7-05/car_mpeg7-05_best.png,"[-0.649302, -0.852939, -1.026932, -1.65806, 0.760741, 1.74533, -0.88611, -0.916696, -0.166421, 1.618473, -1.002245, -0.057427, 0.752066, -0.970045, -1.39394, 1.532909, -1.221803, 1.71895]",-37.2,-48.87,-58.84,-95.0,43.59,100.0,-50.77,-52.52,-9.54,92.73,-57.42,-3.29,43.09,-55.58,-79.87,87.83,-70.0,98.49
letters_lower/i_dejavusansmono-bold,letters_lower,targets/letters_lower/i_dejavusansmono-bold.png,0.5924,0.5601,0.0191,0.5334,10,7,3,0.2,87.1,letters_lower/i_dejavusansmono-bold/i_dejavusansmono-bold_best.png,"[0.638103, -1.723317, -1.689155, 0.68442, -1.218896, 0.311001, 0.731493, -1.165584, -0.425855, 1.438334, -0.118459, 0.171667, -0.582833, -0.858701, -0.798711, 0.013691, 2.61964, 0.816906]",36.56,-98.74,-96.78,39.21,-69.84,17.82,41.91,-66.78,-24.4,82.41,-6.79,9.84,-33.39,-49.2,-45.76,0.78,150.09,46.81
objects/shoe_mpeg7-03,objects,targets/objects/shoe_mpeg7-03.png,0.5924,0.5282,0.0429,0.4566,10,7,3,0.2,86.7,objects/shoe_mpeg7-03/shoe_mpeg7-03_best.png,"[-0.270072, -0.478074, -1.438312, -1.372578, -2.059542, 1.638221, -0.484931, -0.581443, -1.69, -1.553843, 2.553513, 1.637952, -1.017087, -0.419908, -0.504251, 1.65806, -1.492976, 0.668846]",-15.47,-27.39,-82.41,-78.64,-118.0,93.86,-27.78,-33.31,-96.83,-89.03,146.31,93.85,-58.27,-24.06,-28.89,95.0,-85.54,38.32
letters_lower/z_dejavusansmono-bold,letters_lower,targets/letters_lower/z_dejavusansmono-bold.png,0.5923,0.5551,0.0194,0.5256,10,1,3,0.2,91.3,letters_lower/z_dejavusansmono-bold/z_dejavusansmono-bold_best.png,"[1.118251, -0.63138, -1.69, -0.352271, 0.214361, 0.020207, -1.91986, -0.159592, -0.947558, -1.287456, 1.714988, 1.079851, 0.846507, -1.160269, 0.698474, 1.489393, -2.610709, 0.517755]",64.07,-36.18,-96.83,-20.18,12.28,1.16,-110.0,-9.14,-54.29,-73.77,98.26,61.87,48.5,-66.48,40.02,85.34,-149.58,29.67
letters_lower/e_dejavusansmono-bold,letters_lower,targets/letters_lower/e_dejavusansmono-bold.png,0.592,0.5544,0.0161,0.5258,10,7,3,0.2,85.2,letters_lower/e_dejavusansmono-bold/e_dejavusansmono-bold_best.png,"[0.613724, -0.077492, -1.41796, -1.354905, 2.153671, -0.174533, -0.441877, -0.710859, -1.667716, 0.522397, 2.789662, 1.280762, 0.60132, -1.257916, -0.291885, 1.625702, 0.656272, 1.570093]",35.16,-4.44,-81.24,-77.63,123.4,-10.0,-25.32,-40.73,-95.55,29.93,159.84,73.38,34.45,-72.07,-16.72,93.15,37.6,89.96
letters_lower/a_dejavusansmono-bold,letters_lower,targets/letters_lower/a_dejavusansmono-bold.png,0.5919,0.5619,0.0183,0.5386,10,0,3,0.2,85.0,letters_lower/a_dejavusansmono-bold/a_dejavusansmono-bold_best.png,"[-1.91986, 0.665847, -0.952171, -1.214639, 0.897588, 0.891129, 0.538935, 0.113035, -1.69, -0.893279, -0.319401, 0.416338, -1.182247, -0.205669, -1.69, -1.615126, -2.467837, 0.438503]",-110.0,38.15,-54.56,-69.59,51.43,51.06,30.88,6.48,-96.83,-51.18,-18.3,23.85,-67.74,-11.78,-96.83,-92.54,-141.4,25.12
digits/3_dejavusans-bold,digits,targets/digits/3_dejavusans-bold.png,0.5917,0.5465,0.0281,0.4987,10,0,3,0.2,123.9,digits/3_dejavusans-bold/3_dejavusans-bold_best.png,"[1.050204, -1.626843, -0.632192, 0.605976, -1.912905, -0.122732, -1.862401, 0.16127, -1.143861, -0.309322, -1.222956, 1.724582, 1.270432, 1.087018, -0.656251, -1.149267, -1.988079, 1.447804]",60.17,-93.21,-36.22,34.72,-109.6,-7.03,-106.71,9.24,-65.54,-17.72,-70.07,98.81,72.79,62.28,-37.6,-65.85,-113.91,82.95
letters_upper/H_dejavusans-bold,letters_upper,targets/letters_upper/H_dejavusans-bold.png,0.5908,0.5392,0.0279,0.4853,10,7,3,0.2,123.7,letters_upper/H_dejavusans-bold/H_dejavusans-bold_best.png,"[0.641146, -1.648781, -0.321257, 0.528145, -1.73679, 0.568487, 1.854114, -1.406592, -0.526749, 0.250356, 0.337184, 0.441386, 1.91986, -1.486165, 0.507473, 0.326939, -2.144542, 1.481819]",36.73,-94.47,-18.41,30.26,-99.51,32.57,106.23,-80.59,-30.18,14.34,19.32,25.29,110.0,-85.15,29.08,18.73,-122.87,84.9
abstract/device0_mpeg7-01,abstract,targets/abstract/device0_mpeg7-01.png,0.5905,0.5632,0.0147,0.5357,10,6,3,0.2,122.9,abstract/device0_mpeg7-01/device0_mpeg7-01_best.png,"[0.986518, -1.544047, -0.062959, -0.316124, -2.032919, 0.789669, 1.898, -0.779351, -0.685436, -1.293188, -0.441277, 0.158961, 0.601419, -0.783585, -1.420167, -1.311086, -1.764108, 0.121372]",56.52,-88.47,-3.61,-18.11,-116.48,45.24,108.75,-44.65,-39.27,-74.09,-25.28,9.11,34.46,-44.9,-81.37,-75.12,-101.08,6.95
vehicles/personal-car_mpeg7-04,vehicles,targets/vehicles/personal-car_mpeg7-04.png,0.5905,0.5281,0.0312,0.4704,10,8,3,0.2,85.3,vehicles/personal-car_mpeg7-04/personal-car_mpeg7-04_best.png,"[1.200117, -0.639554, -1.639981, -1.183262, -1.565542, 0.144311, -1.121105, -0.64784, -0.356411, 1.475041, -1.389839, 0.815558, -0.132152, -0.777498, -1.186822, -1.584543, -0.580042, 0.045433]",68.76,-36.64,-93.96,-67.8,-89.7,8.27,-64.23,-37.12,-20.42,84.51,-79.63,46.73,-7.57,-44.55,-68.0,-90.79,-33.23,2.6
abstract/device0_mpeg7-04,abstract,targets/abstract/device0_mpeg7-04.png,0.5901,0.554,0.0224,0.5015,10,0,3,0.2,123.8,abstract/device0_mpeg7-04/device0_mpeg7-04_best.png,"[-0.760035, -0.782058, -1.075807, -0.262146, 2.143831, 1.424882, -1.177297, -0.919302, -0.190172, 0.568109, -1.005458, 1.74533, 0.614343, -1.394705, -0.245297, -1.65806, 2.162724, 1.743781]",-43.55,-44.81,-61.64,-15.02,122.83,81.64,-67.45,-52.67,-10.9,32.55,-57.61,100.0,35.2,-79.91,-14.05,-95.0,123.91,99.91
letters_lower/q_dejavusans-bold,letters_lower,targets/letters_lower/q_dejavusans-bold.png,0.5897,0.5555,0.029,0.4974,10,8,3,0.2,85.1,letters_lower/q_dejavusans-bold/q_dejavusans-bold_best.png,"[0.665582, -0.613297, -0.339798, -1.392565, -1.336616, 1.242747, 0.989952, -1.74533, -0.817067, 0.98365, 1.068572, 0.687067, 0.395905, -0.799099, -1.433528, 0.59147, 0.762689, 1.571779]",38.14,-35.14,-19.47,-79.79,-76.58,71.2,56.72,-100.0,-46.81,56.36,61.22,39.37,22.68,-45.79,-82.14,33.89,43.7,90.06
letters_upper/Z_dejavusans-bold,letters_upper,targets/letters_upper/Z_dejavusans-bold.png,0.5894,0.5502,0.0171,0.5306,10,4,3,0.2,123.4,letters_upper/Z_dejavusans-bold/Z_dejavusans-bold_best.png,"[0.967325, -0.767436, -1.398622, -0.105899, 1.933967, 1.74533, 0.767582, -0.410293, -1.593554, 1.002353, 1.819427, 1.180749, -0.920028, -1.566754, -1.649454, 0.162837, 1.067373, 1.44024]",55.42,-43.97,-80.14,-6.07,110.81,100.0,43.98,-23.51,-91.3,57.43,104.25,67.65,-52.71,-89.77,-94.51,9.33,61.16,82.52
objects/key_mpeg7-02,objects,targets/objects/key_mpeg7-02.png,0.5892,0.5541,0.0186,0.531,10,7,3,0.2,85.3,objects/key_mpeg7-02/key_mpeg7-02_best.png,"[1.897467, -0.41067, -1.650524, -1.65806, 2.814553, -0.174533, -0.860766, -0.61617, -1.637027, -1.335811, 1.945916, 1.578464, -1.733821, -1.116127, -0.933319, 1.65806, -2.395827, 0.914448]",108.72,-23.53,-94.57,-95.0,161.26,-10.0,-49.32,-35.3,-93.79,-76.54,111.49,90.44,-99.34,-63.95,-53.48,95.0,-137.27,52.39
animals/cattle_mpeg7-05,animals,targets/animals/cattle_mpeg7-05.png,0.5888,0.5572,0.0155,0.5308,10,4,3,0.2,123.4,animals/cattle_mpeg7-05/cattle_mpeg7-05_best.png,"[0.706113, -0.831182, -0.872191, 1.555635, -0.708534, -0.174533, 0.975316, -0.809975, -0.436429, 1.650946, 1.527779, 1.690866, 0.905654, -0.868525, -1.349772, -1.649681, 0.209294, -0.174533]",40.46,-47.62,-49.97,89.13,-40.6,-10.0,55.88,-46.41,-25.01,94.59,87.54,96.88,51.89,-49.76,-77.34,-94.52,11.99,-10.0
animals/camel_mpeg7-03,animals,targets/animals/camel_mpeg7-03.png,0.5887,0.5705,0.0101,0.5508,10,2,3,0.2,123.5,animals/camel_mpeg7-03/camel_mpeg7-03_best.png,"[1.244122, -1.320564, -0.796942, -0.373034, -0.197171, 1.74533, 0.881924, -0.442097, -0.352117, -1.098824, -1.480307, 0.729043, 0.974772, -0.89685, -0.432812, -0.750189, 1.525029, 0.171981]",71.28,-75.66,-45.66,-21.37,-11.3,100.0,50.53,-25.33,-20.17,-62.96,-84.82,41.77,55.85,-51.39,-24.8,-42.98,87.38,9.85
digits/5_dejavusans-bold,digits,targets/digits/5_dejavusans-bold.png,0.5887,0.557,0.0189,0.5188,10,8,3,0.2,124.0,digits/5_dejavusans-bold/5_dejavusans-bold_best.png,"[0.968839, -0.331789, -1.048374, -1.180988, -1.11193, 0.943373, -0.488384, -1.286008, -0.786746, 1.65806, -2.574263, 0.019044, -0.935347, -1.711389, -1.311493, 0.841387, 0.063769, -0.038215]",55.51,-19.01,-60.07,-67.67,-63.71,54.05,-27.98,-73.68,-45.08,95.0,-147.49,1.09,-53.59,-98.06,-75.14,48.21,3.65,-2.19
letters_upper/C_dejavuserif-bold,letters_upper,targets/letters_upper/C_dejavuserif-bold.png,0.5885,0.5615,0.0251,0.5062,10,9,3,0.2,123.6,letters_upper/C_dejavuserif-bold/C_dejavuserif-bold_best.png,"[1.224795, 0.095665, -1.004775, -1.651489, -1.980546, 0.939209, -0.988547, -1.435902, -1.689893, 0.28505, -0.320907, -0.174533, 0.687029, 0.512647, -1.637278, -1.546091, 0.613345, -0.174533]",70.18,5.48,-57.57,-94.62,-113.48,53.81,-56.64,-82.27,-96.82,16.33,-18.39,-10.0,39.36,29.37,-93.81,-88.58,35.14,-10.0
objects/guitar_mpeg7-04,objects,targets/objects/guitar_mpeg7-04.png,0.5882,0.5615,0.0292,0.5029,10,8,3,0.2,85.8,objects/guitar_mpeg7-04/guitar_mpeg7-04_best.png,"[0.955604, -0.544685, -1.620826, -0.971667, -1.906106, -0.019891, 1.319933, -0.742136, 0.591845, -0.920827, 2.074962, 1.11148, 0.828459, -0.295249, 0.530866, -1.549338, -1.803869, 1.246305]",54.75,-31.21,-92.87,-55.67,-109.21,-1.14,75.63,-42.52,33.91,-52.76,118.89,63.68,47.47,-16.92,30.42,-88.77,-103.35,71.41
objects/brick_mpeg7-02,objects,targets/objects/brick_mpeg7-02.png,0.5881,0.5318,0.0357,0.467,10,7,3,0.2,85.3,objects/brick_mpeg7-02/brick_mpeg7-02_best.png,"[0.912564, -0.558519, -1.628158, -1.430099, 2.799078, 0.303438, 0.876298, -0.426348, -0.685855, 1.619079, -0.233121, -0.044677, -1.66461, -1.57792, -0.172035, -0.780528, 1.80883, -0.174533]",52.29,-32.0,-93.29,-81.94,160.38,17.39,50.21,-24.43,-39.3,92.77,-13.36,-2.56,-95.38,-90.41,-9.86,-44.72,103.64,-10.0
vehicles/car_mpeg7-03,vehicles,targets/vehicles/car_mpeg7-03.png,0.5878,0.548,0.0262,0.4914,10,8,3,0.2,87.5,vehicles/car_mpeg7-03/car_mpeg7-03_best.png,"[0.755158, -0.498467, -1.563846, -1.623297, -2.046133, 0.075338, -1.170908, -0.697419, -0.036674, 1.147506, -1.379522, 1.239522, -0.146052, -0.710163, -1.496029, -1.65806, 2.023135, 1.215936]",43.27,-28.56,-89.6,-93.01,-117.23,4.32,-67.09,-39.96,-2.1,65.75,-79.04,71.02,-8.37,-40.69,-85.72,-95.0,115.92,69.67
vehicles/truck_mpeg7-01,vehicles,targets/vehicles/truck_mpeg7-01.png,0.5876,0.5505,0.022,0.5115,10,7,3,0.2,84.5,vehicles/truck_mpeg7-01/truck_mpeg7-01_best.png,"[0.998236, -0.922134, -1.134141, -1.555807, 2.633666, 0.68233, 0.930826, -0.370676, -0.497949, 1.623337, -1.62505, -0.067061, -0.443036, -0.344542, -1.367116, -1.331385, 0.761551, 0.15086]",57.19,-52.83,-64.98,-89.14,150.9,39.09,53.33,-21.24,-28.53,93.01,-93.11,-3.84,-25.38,-19.74,-78.33,-76.28,43.63,8.64
animals/lmfish_mpeg7-03,animals,targets/animals/lmfish_mpeg7-03.png,0.5875,0.5313,0.0314,0.4717,10,6,3,0.2,123.6,animals/lmfish_mpeg7-03/lmfish_mpeg7-03_best.png,"[1.658239, -1.74533, 1.554505, 0.366212, 2.682831, 0.826374, 1.88814, 0.250395, -1.317877, 0.053407, 2.83006, 0.545676, 1.791254, -0.068576, -0.630825, 0.047134, -0.141817, -0.170409]",95.01,-100.0,89.07,20.98,153.71,47.35,108.18,14.35,-75.51,3.06,162.15,31.26,102.63,-3.93,-36.14,2.7,-8.13,-9.76
abstract/device0_mpeg7-03,abstract,targets/abstract/device0_mpeg7-03.png,0.5872,0.5723,0.02,0.5251,10,6,3,0.2,122.2,abstract/device0_mpeg7-03/device0_mpeg7-03_best.png,"[0.880193, -1.478367, -0.076232, -0.367332, -1.998515, 0.812626, 1.894961, -0.351214, -1.308535, -1.455873, 2.84121, 0.522023, 0.537567, -0.479514, -1.69, -1.448168, -2.113159, 0.271826]",50.43,-84.7,-4.37,-21.05,-114.51,46.56,108.57,-20.12,-74.97,-83.42,162.79,29.91,30.8,-27.47,-96.83,-82.97,-121.08,15.57
animals/bird_mpeg7-01,animals,targets/animals/bird_mpeg7-01.png,0.5872,0.5548,0.0202,0.5296,10,4,3,0.2,123.4,animals/bird_mpeg7-01/bird_mpeg7-01_best.png,"[0.607201, -0.853319, -0.7304, 1.562491, -2.33362, 0.192663, -0.771352, -1.01882, -0.96932, -0.910012, -0.386123, -0.164372, 0.928198, -1.41502, 0.558216, 0.397129, 2.255384, 0.300808]",34.79,-48.89,-41.85,89.52,-133.71,11.04,-44.2,-58.37,-55.54,-52.14,-22.12,-9.42,53.18,-81.07,31.98,22.75,129.22,17.24
digits/2_dejavusans-bold,digits,targets/digits/2_dejavusans-bold.png,0.5868,0.565,0.0149,0.5452,10,6,3,0.2,123.5,digits/2_dejavusans-bold/2_dejavusans-bold_best.png,"[0.683136, -0.67702, -1.631927, 1.180489, -1.182306, 0.228921, -1.055344, 0.104062, 1.28842, -0.783516, 0.57221, 1.734506, 1.183053, -1.618236, -1.130489, -0.455792, 1.733119, 0.135563]",39.14,-38.79,-93.5,67.64,-67.74,13.12,-60.47,5.96,73.82,-44.89,32.79,99.38,67.78,-92.72,-64.77,-26.11,99.3,7.77
letters_upper/Q_dejavuserif-bold,letters_upper,targets/letters_upper/Q_dejavuserif-bold.png,0.5868,0.5578,0.0183,0.5339,10,3,3,0.2,123.0,letters_upper/Q_dejavuserif-bold/Q_dejavuserif-bold_best.png,"[0.507889, -1.600656, -0.276475, 0.37863, 1.585846, 0.559185, 1.91986, -0.834372, -1.660335, 1.276429, -1.207526, 0.178531, -0.644734, -1.204412, -1.497122, 0.710661, -0.623748, 0.666036]",29.1,-91.71,-15.84,21.69,90.86,32.04,110.0,-47.81,-95.13,73.13,-69.19,10.23,-36.94,-69.01,-85.78,40.72,-35.74,38.16
letters_lower/z_dejavusans-bold,letters_lower,targets/letters_lower/z_dejavusans-bold.png,0.5865,0.5686,0.0127,0.5453,10,1,3,0.2,87.0,letters_lower/z_dejavusans-bold/z_dejavusans-bold_best.png,"[1.107298, -1.091039, -0.967163, -0.442168, 1.749552, -0.174533, -1.871132, -0.16716, -0.85411, -1.308901, -1.507239, 1.283114, -0.914342, -0.843108, 0.595377, 1.598922, -1.941684, 1.74533]",63.44,-62.51,-55.41,-25.33,100.24,-10.0,-107.21,-9.58,-48.94,-74.99,-86.36,73.52,-52.39,-48.31,34.11,91.61,-111.25,100.0
letters_upper/E_dejavuserif-bold,letters_upper,targets/letters_upper/E_dejavuserif-bold.png,0.5865,0.5451,0.0254,0.502,10,8,3,0.2,122.9,letters_upper/E_dejavuserif-bold/E_dejavuserif-bold_best.png,"[-1.821741, -0.929605, -0.476376, 1.65806, 1.726292, 1.084671, 1.074268, 0.093181, -1.496249, -0.879045, -1.738127, 1.365115, -0.877799, -1.643818, -1.589396, 0.217531, -0.405868, -0.158233]",-104.38,-53.26,-27.29,95.0,98.91,62.15,61.55,5.34,-85.73,-50.37,-99.59,78.22,-50.29,-94.18,-91.07,12.46,-23.25,-9.07
objects/crown_mpeg7-05,objects,targets/objects/crown_mpeg7-05.png,0.5865,0.5496,0.0335,0.4925,10,7,3,0.2,87.2,objects/crown_mpeg7-05/crown_mpeg7-05_best.png,"[0.99214, -0.433768, -1.69, -1.646062, 2.84121, -0.144662, 0.820001, -0.557787, -1.643506, -1.163976, -1.624432, -0.144493, -1.361542, 0.330331, -1.009317, 0.497552, -1.642386, 0.482011]",56.85,-24.85,-96.83,-94.31,162.79,-8.29,46.98,-31.96,-94.17,-66.69,-93.07,-8.28,-78.01,18.93,-57.83,28.51,-94.1,27.62
objects/cellular-phone_mpeg7-02,objects,targets/objects/cellular-phone_mpeg7-02.png,0.5848,0.5255,0.0418,0.4604,10,8,3,0.2,86.5,objects/cellular-phone_mpeg7-02/cellular-phone_mpeg7-02_best.png,"[0.98555, -0.611537, -1.62498, -1.215149, -1.968249, -0.113644, -1.218207, -0.625689, -0.289074, 1.622077, -1.501453, 1.258383, -0.212843, -0.749915, -1.348955, -0.9668, 1.284547, 1.402784]",56.47,-35.04,-93.1,-69.62,-112.77,-6.51,-69.8,-35.85,-16.56,92.94,-86.03,72.1,-12.2,-42.97,-77.29,-55.39,73.6,80.37
letters_lower/m_dejavusansmono-bold,letters_lower,targets/letters_lower/m_dejavusansmono-bold.png,0.5847,0.5493,0.0308,0.4771,10,1,3,0.2,85.4,letters_lower/m_dejavusansmono-bold/m_dejavusansmono-bold_best.png,"[0.665094, 0.059663, -1.600775, -1.357491, -0.680566, -0.06696, 0.689195, -0.756465, -1.078701, -0.768915, -2.602527, 1.147425, -0.393656, -1.273743, -1.481598, 1.254752, 2.763046, 0.509623]",38.11,3.42,-91.72,-77.78,-38.99,-3.84,39.49,-43.34,-61.81,-44.06,-149.11,65.74,-22.55,-72.98,-84.89,71.89,158.31,29.2
vehicles/personal-car_mpeg7-05,vehicles,targets/vehicles/personal-car_mpeg7-05.png,0.5845,0.5387,0.0405,0.4747,10,8,3,0.2,86.8,vehicles/personal-car_mpeg7-05/personal-car_mpeg7-05_best.png,"[0.967476, -0.553237, -1.63355, -1.362118, -1.697625, 0.71987, -1.203108, -0.774276, -0.014817, 1.134442, -1.835607, 0.756536, -1.0315, -0.882418, -1.451529, -1.110301, 2.84121, 1.202021]",55.43,-31.7,-93.6,-78.04,-97.27,41.25,-68.93,-44.36,-0.85,65.0,-105.17,43.35,-59.1,-50.56,-83.17,-63.62,162.79,68.87
abstract/device7_mpeg7-04,abstract,targets/abstract/device7_mpeg7-04.png,0.5843,0.5642,0.0167,0.5243,10,4,3,0.2,122.6,abstract/device7_mpeg7-04/device7_mpeg7-04_best.png,"[1.345479, -1.24558, -1.341259, 0.563631, 2.693301, 1.74533, 1.614045, -0.993984, -1.605157, 1.321483, 1.685925, 0.828394, -0.567094, -1.336721, -0.969743, 0.579815, -1.306241, -0.174533]",77.09,-71.37,-76.85,32.29,154.31,100.0,92.48,-56.95,-91.97,75.72,96.6,47.46,-32.49,-76.59,-55.56,33.22,-74.84,-10.0
letters_upper/S_dejavusans-bold,letters_upper,targets/letters_upper/S_dejavusans-bold.png,0.5831,0.5508,0.0202,0.513,10,1,3,0.2,123.4,letters_upper/S_dejavusans-bold/S_dejavusans-bold_best.png,"[0.588492, -1.546522, -0.38139, 1.551274, 0.826442, 0.003407, -1.107995, -0.159265, -0.927056, -1.245624, 1.646835, 1.210469, 0.952115, -1.327994, 1.432471, -0.264017, 2.087744, -0.143361]",33.72,-88.61,-21.85,88.88,47.35,0.2,-63.48,-9.13,-53.12,-71.37,94.36,69.35,54.55,-76.09,82.07,-15.13,119.62,-8.21
animals/butterfly_mpeg7-01,animals,targets/animals/butterfly_mpeg7-01.png,0.583,0.5387,0.0356,0.4923,10,5,3,0.2,122.7,animals/butterfly_mpeg7-01/butterfly_mpeg7-01_best.png,"[0.669576, -0.629679, -0.945, 1.296225, 0.985339, 1.014069, 1.028609, -1.001825, -1.321595, -1.269902, 1.29851, 0.060064, -1.0475, 0.519298, -1.278215, -1.585136, -2.01143, 1.059346]",38.36,-36.08,-54.14,74.27,56.46,58.1,58.93,-57.4,-75.72,-72.76,74.4,3.44,-60.02,29.75,-73.24,-90.82,-115.25,60.7
letters_upper/Z_dejavuserif-bold,letters_upper,targets/letters_upper/Z_dejavuserif-bold.png,0.5828,0.5564,0.021,0.5063,10,9,3,0.2,123.3,letters_upper/Z_dejavuserif-bold/Z_dejavuserif-bold_best.png,"[1.061699, -0.611706, -1.69, -0.176355, -1.575927, 0.45148, -1.023932, -1.308476, 0.652268, 1.467296, 2.100939, -0.174533, 0.180433, -1.581701, -1.590456, 0.202819, 1.14625, -0.042214]",60.83,-35.05,-96.83,-10.1,-90.29,25.87,-58.67,-74.97,37.37,84.07,120.37,-10.0,10.34,-90.62,-91.13,11.62,65.68,-2.42
letters_lower/e_dejavusans-bold,letters_lower,targets/letters_lower/e_dejavusans-bold.png,0.5825,0.5604,0.0193,0.5132,10,0,3,0.2,84.9,letters_lower/e_dejavusans-bold/e_dejavusans-bold_best.png,"[-1.859567, 0.449771, -1.134453, 0.069454, 2.827021, 1.461162, 0.451597, 0.117209, -1.530895, -1.321806, -0.9774, 0.828953, -0.956844, -0.291083, -0.848478, -1.50041, 2.021501, 1.039824]",-106.55,25.77,-65.0,3.98,161.98,83.72,25.87,6.72,-87.71,-75.73,-56.0,47.5,-54.82,-16.68,-48.61,-85.97,115.82,59.58
animals/beetle_mpeg7-03,animals,targets/animals/beetle_mpeg7-03.png,0.5824,0.5607,0.0126,0.5459,10,2,3,0.2,123.2,animals/beetle_mpeg7-03/beetle_mpeg7-03_best.png,"[-1.732754, 0.309267, -1.157192, -1.619024, 2.242395, -0.056596, -1.91986, 0.331533, -0.814377, -1.1251, 1.192706, 0.622085, 1.02251, 0.085165, -1.314432, 0.068667, -1.899923, 0.902562]",-99.28,17.72,-66.3,-92.76,128.48,-3.24,-110.0,19.0,-46.66,-64.46,68.34,35.64,58.59,4.88,-75.31,3.93,-108.86,51.71
digits/5_dejavusansmono-bold,digits,targets/digits/5_dejavusansmono-bold.png,0.5821,0.5583,0.017,0.528,10,2,3,0.2,123.7,digits/5_dejavusansmono-bold/5_dejavusansmono-bold_best.png,"[1.474567, -1.174014, -0.436, -0.366382, -1.179624, 1.696846, -1.893356, 0.371798, -0.207807, -1.295111, 0.288932, 1.252159, -0.182541, -1.307145, -0.816659, 1.65806, -0.499665, -0.003092]",84.49,-67.27,-24.98,-20.99,-67.59,97.22,-108.48,21.3,-11.91,-74.2,16.55,71.74,-10.46,-74.89,-46.79,95.0,-28.63,-0.18
objects/cellular-phone_mpeg7-01,objects,targets/objects/cellular-phone_mpeg7-01.png,0.5815,0.5287,0.0374,0.4812,10,9,3,0.2,86.6,objects/cellular-phone_mpeg7-01/cellular-phone_mpeg7-01_best.png,"[1.040614, -0.651263, -1.582376, -1.309102, -1.512642, 0.304276, 1.760916, -0.392789, -1.69, -1.65806, 1.026018, 1.293203, 0.204917, -0.61975, -1.230055, -1.405513, -1.161469, 0.18881]",59.62,-37.31,-90.66,-75.01,-86.67,17.43,100.89,-22.51,-96.83,-95.0,58.79,74.1,11.74,-35.51,-70.48,-80.53,-66.55,10.82
animals/turtle_mpeg7-04,animals,targets/animals/turtle_mpeg7-04.png,0.5814,0.5391,0.0343,0.4842,10,8,3,0.2,122.5,animals/turtle_mpeg7-04/turtle_mpeg7-04_best.png,"[0.936368, -0.425716, -1.621229, -1.291847, -0.63953, 1.384426, -1.323146, -0.403394, -0.342801, 0.98293, -1.24502, 0.977878, -0.514754, -0.748653, -1.554838, -1.026077, 0.436947, 0.941531]",53.65,-24.39,-92.89,-74.02,-36.64,79.32,-75.81,-23.11,-19.64,56.32,-71.33,56.03,-29.49,-42.89,-89.09,-58.79,25.04,53.95
vehicles/personal-car_mpeg7-01,vehicles,targets/vehicles/personal-car_mpeg7-01.png,0.5811,0.5354,0.0287,0.4865,10,8,3,0.2,86.7,vehicles/personal-car_mpeg7-01/personal-car_mpeg7-01_best.png,"[0.784963, -0.45667, -1.69, -1.451961, -1.865758, 0.248963, 1.170794, -0.470733, -1.675703, -1.65806, -1.830688, 0.936624, 0.840021, -0.385908, -0.494099, 1.575884, -1.745839, 1.258642]",44.98,-26.17,-96.83,-83.19,-106.9,14.26,67.08,-26.97,-96.01,-95.0,-104.89,53.66,48.13,-22.11,-28.31,90.29,-100.03,72.11
letters_lower/s_dejavusansmono-bold,letters_lower,targets/letters_lower/s_dejavusansmono-bold.png,0.5809,0.5508,0.0191,0.5113,10,0,3,0.2,85.8,letters_lower/s_dejavusansmono-bold/s_dejavusansmono-bold_best.png,"[-0.553413, -1.51207, -0.480045, 1.65806, -0.831113, 0.210991, 0.869061, -0.312979, -0.877801, -1.252867, -1.286458, 0.70687, 1.035283, -1.178812, 1.125915, 0.499851, -0.24807, 0.937774]",-31.71,-86.64,-27.5,95.0,-47.62,12.09,49.79,-17.93,-50.29,-71.78,-73.71,40.5,59.32,-67.54,64.51,28.64,-14.21,53.73
animals/turtle_mpeg7-01,animals,targets/animals/turtle_mpeg7-01.png,0.5807,0.5464,0.0223,0.5004,10,8,3,0.2,124.6,animals/turtle_mpeg7-01/turtle_mpeg7-01_best.png,"[0.884096, -0.500504, -1.649465, -1.646929, -1.818765, 0.238792, 0.862249, -0.340816, -1.011814, -1.65806, -1.43539, 0.655313, 0.553797, -0.657912, -1.335744, -1.241592, 2.090112, 1.466122]",50.65,-28.68,-94.51,-94.36,-104.21,13.68,49.4,-19.53,-57.97,-95.0,-82.24,37.55,31.73,-37.7,-76.53,-71.14,119.75,84.0
