sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,assignment_stability,n_arm_swaps,total_path_length_deg,loop_closure_dq_max_deg,loop_closure_shadow_step_iou,loop_closure_target_step_iou,dq_max_deg_by_transition
plant,optimizer_static,original,20,0,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f07/f07_best.png,0.6906,0.6906,0.817,0.2585,0.4024,0.01772,0.06629,0.849,2.1053,0.5071,0,1,1,0.07943,0.1243,6,6,0.0772,0,0.5775,0.7982,0.6098,0.2361,7->8,169.48,281.75,1,0.7023,0.8793,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,8,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f08/f08_best.png,0.713,0.713,0.8324,0.2535,0.4092,0.01703,0.05744,0.8581,2.272,0.3984,0,0,0,0.06433,0.1186,6,4,0.0433,2,0.616,0.7982,0.5854,0.2666,8->9,206.67,383.11,1,0.7236,0.8959,0.1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,9,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f09/f09_best.png,0.6971,0.6971,0.8215,0.2222,0.3616,0.01782,0.05524,0.8671,2.2238,0.4562,0,1,1,0.06344,0.12433,5,5,0.0466,0,0.5576,0.789,0.7304,0.0742,9->10,259.6,430.62,1,0.7048,0.9167,0.2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,10,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f10/f10_best.png,0.7185,0.7185,0.8362,0.2734,0.4206,0.01561,0.06299,0.8948,1.1819,0.5824,0,3,3,0.08592,0.18584,5,5,0.1184,0,0.6858,0.7798,0.8302,0.0646,10->11,246.06,252.3,1,0.8146,0.9415,0.1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,11,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f11/f11_best.png,0.7177,0.7177,0.8357,0.2828,0.4207,0.01466,0.05944,0.8914,1.8577,0.9602,0,2,2,0.0805,0.1253,6,5,0.0692,1,0.6925,0.7798,0.7905,0.0137,11->12,266.04,441.98,1,0.7554,0.9699,0.2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,12,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f12/f12_best.png,0.7177,0.7177,0.8356,0.2695,0.4098,0.01605,0.05872,0.8878,1.637,0.8163,0,1,1,0.0765,0.13053,6,7,0.0557,1,0.7105,0.7706,0.7091,0.0799,12->13,166.17,260.63,1,0.7989,0.9723,0.1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,13,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f13/f13_best.png,0.7407,0.7407,0.8511,0.3113,0.526,0.01413,0.06077,0.8896,0.9468,0.5833,0,1,1,0.08054,0.15283,5,5,0.0453,0,0.7263,0.7798,0.823,0.0554,13->14,108.23,190.16,1,0.799,0.9549,0.1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,14,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f14/f14_best.png,0.7302,0.7302,0.8441,0.2796,0.4468,0.01625,0.06176,0.8837,1.7707,0.7265,0,2,2,0.05486,0.13356,6,5,0.113,1,0.683,0.7706,0.7982,0.0357,14->15,215.82,365.18,1,0.7345,0.9188,0.1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,15,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f15/f15_best.png,0.7222,0.7222,0.8387,0.2649,0.4314,0.01593,0.05872,0.8478,0.8781,1.1427,0,1,1,0.07011,0.10939,5,4,0.0675,1,0.5631,0.7798,0.7458,0.0437,15->16,114.85,292.01,1,0.7216,0.9001,0.1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,16,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f16/f16_best.png,0.7178,0.7178,0.8357,0.2766,0.4375,0.01624,0.0702,0.8584,1.3792,0.3187,0,1,1,0.0608,0.129,5,5,0.1081,0,0.6497,0.7798,0.7692,0.0136,16->17,202.37,343.18,1,0.6924,0.8739,0.1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,17,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f17/f17_best.png,0.7116,0.7116,0.8315,0.2696,0.4678,0.01754,0.06629,0.8506,1.9009,0.5781,0,0,0,0.07261,0.10244,5,5,0.1302,0,0.4793,0.7798,0.626,0.1972,17->18,271.72,421.23,1,0.7209,0.8555,0.1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,18,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f18/f18_best.png,0.7154,0.7154,0.8341,0.2824,0.4445,0.01528,0.05441,0.8469,0.3524,0.4666,0,0,0,0.08285,0.10695,6,8,0.0661,2,0.6934,0.789,0.7373,0.0655,18->19,214.95,321.05,1,0.6553,0.8474,0.1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,19,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f19/f19_best.png,0.6886,0.6886,0.8156,0.2601,0.4366,0.02152,0.11906,0.8635,1.7784,0.9588,0,0,0,0.04494,0.0734,5,6,0.0764,1,0.43,0.789,0.6549,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.7202,0.6886,0.7493,0.016,0.7202,0.6886,0.7493,0.016,0.8372,0.8156,0.8567,0.0109,0.2804,0.2222,0.3267,0.0236,0.4471,0.3616,0.526,0.0401,0.0158,0.0135,0.0215,0.0019,0.0626,0.0497,0.1191,0.0138,0.8701,0.8366,0.9125,0.021,1.4744,0.3524,2.7014,0.6085,0.5909,0.2933,1.1427,0.242,0.0,0.0,0.0,0.0,0.85,0.0,3.0,0.8529,0.85,0.0,3.0,0.8529,0.0693,0.0449,0.0859,0.0117,0.1126,0.0695,0.1858,0.0276,5.35,5.0,6.0,0.477,5.25,3.0,8.0,1.337,0.0683,0.0386,0.1302,0.0274,0.9,0.0,3.0,0.8888,0.6438,0.43,0.727,0.0819,0.7963,0.7706,0.8257,0.0192,0.7485,0.5854,0.8522,0.0734,0.0813,0.0136,0.2666,0.0721,176.2226,34.84,271.72,61.2451,287.0189,64.69,441.98,92.9328,0.7477,0.6553,0.833,0.0464,0.9083,0.8474,0.9723,0.038,0.1606,0.0428,0.2145,0.0392,0.9474,68.75,0.4211,11,5453.36,,,,"[102.73, 159.88, 179.88, 148.82, 34.84, 139.45, 140.67, 169.48, 206.67, 259.6, 246.06, 266.04, 166.17, 108.23, 215.82, 114.85, 202.37, 271.72, 214.95]"
reeds_n3,optimizer_static,original,8,1,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n3/f00/f00_best.png,0.3498,0.3498,0.5183,0.1948,0.3236,0.02698,0.09446,0.5511,3.9798,1.6098,-1,1,2,0.22765,0.09418,4,6,0.065,2,0.2417,1.1923,1.1848,0.0063,0->1,238.38,342.83,1,0.6939,0.3952,-0.2987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n3,optimizer_static,original,8,1,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n3/f01/f01_best.png,0.3739,0.3739,0.5442,0.2132,0.3497,0.02178,0.07698,0.6029,4.2762,1.6275,-2,0,2,0.19349,0.07349,6,5,0.0873,1,0.2808,1.1923,1.3038,0.0935,1->2,252.85,426.8,1,0.3933,0.3366,-0.0567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n3,optimizer_static,original,8,1,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n3/f02/f02_best.png,0.3847,0.3847,0.5556,0.2121,0.345,0.02285,0.07514,0.654,2.9812,0.9337,-2,1,3,0.21259,0.0947,6,3,0.0655,3,0.3696,1.2078,1.2308,0.019,2->3,239.39,394.19,1,0.6256,0.3593,-0.2663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n3,optimizer_static,original,8,1,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n3/f03/f03_best.png,0.3737,0.3737,0.5441,0.1941,0.307,0.02326,0.0737,0.5646,2.9842,0.9897,-2,0,2,0.21709,0.04254,6,3,0.0247,3,0.2951,1.2727,1.1744,0.0772,3->4,306.73,376.97,1,0.485,0.3722,-0.1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n3,optimizer_static,original,8,1,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n3/f04/f04_best.png,0.3451,0.3451,0.5131,0.1653,0.2861,0.0271,0.08679,0.6101,3.781,1.0058,-2,1,3,0.23578,0.0954,6,4,0.068,2,0.0942,1.4416,1.5385,0.0672,4->5,195.63,349.77,1,0.4342,0.3831,-0.0511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n3,optimizer_static,original,8,1,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n3/f05/f05_best.png,0.3475,0.3475,0.5158,0.229,0.3783,0.0234,0.08286,0.601,2.3695,0.6353,-2,0,2,0.29538,0.08211,6,4,0.0419,2,0.2784,1.6154,1.5185,0.06,5->6,143.7,254.26,1,0.3369,0.3445,0.0076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n3,optimizer_static,original,8,1,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n3/f06/f06_best.png,0.3343,0.3343,0.5011,0.2397,0.3456,0.02271,0.0791,0.5993,2.5915,0.6228,-2,0,2,0.28455,0.06486,6,4,0.0739,2,0.2896,1.5385,1.561,0.0146,6->7,224.88,379.73,1,0.487,0.3452,-0.1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n3,optimizer_static,original,8,1,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n3/f07/f07_best.png,0.3145,0.3145,0.4785,0.1481,0.2581,0.02674,0.09111,0.6283,4.3204,0.5622,-2,0,2,0.24313,0.09574,6,5,0.0843,1,0.2042,1.3846,1.5238,0.1005,wrap,180.98,430.63,1,0.4468,0.364,-0.0828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n3,optimizer_static,original,8,1,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.3529,0.3145,0.3847,0.0218,0.3529,0.3145,0.3847,0.0218,0.5213,0.4785,0.5556,0.0239,0.1995,0.1481,0.2397,0.0289,0.3242,0.2581,0.3783,0.0364,0.0244,0.0218,0.0271,0.0021,0.0825,0.0737,0.0945,0.0072,0.6014,0.5511,0.654,0.0305,3.4105,2.3695,4.3204,0.721,0.9984,0.5622,1.6275,0.3932,-1.875,-2.0,-1.0,0.3307,0.375,0.0,1.0,0.4841,2.25,2.0,3.0,0.433,0.2387,0.1935,0.2954,0.0329,0.0804,0.0425,0.0957,0.018,5.75,4.0,6.0,0.6614,4.25,3.0,6.0,0.9682,0.0638,0.0247,0.0873,0.0197,2.0,1.0,3.0,0.7071,0.2567,0.0942,0.3696,0.0756,1.3557,1.1923,1.6154,0.1546,1.3794,1.1744,1.561,0.1605,0.0548,0.0063,0.1005,0.0345,222.8175,143.7,306.73,46.3862,369.3975,254.26,430.63,52.6438,0.4878,0.3369,0.6939,0.1105,0.3625,0.3366,0.3952,0.019,-0.1253,-0.2987,0.0076,0.1,1.0,68.75,0.25,6,2955.18,180.98,0.4468,0.364,"[238.38, 252.85, 239.39, 306.73, 195.63, 143.7, 224.88]"
reeds_n5,optimizer_static,original,8,1,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n5/f00/f00_best.png,0.4112,0.4112,0.5828,0.2435,0.3641,0.01923,0.07328,0.672,3.5453,83.3493,-3,1,4,0.29643,0.14394,8,5,0.0726,3,0.2944,1.4231,1.4096,0.0094,0->1,188.13,471.14,1,0.4985,0.4063,-0.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer_static,original,8,1,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n5/f01/f01_best.png,0.4309,0.4309,0.6023,0.22,0.3692,0.02189,0.11049,0.5874,2.6265,1.9771,-3,1,4,0.28424,0.24835,7,5,0.1179,2,0.2673,1.4231,1.1778,0.1724,1->2,162.44,394.82,1,0.4437,0.3945,-0.0492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer_static,original,8,1,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n5/f02/f02_best.png,0.4462,0.4462,0.617,0.2244,0.3533,0.02139,0.08451,0.6938,1.5408,26.1215,-3,1,4,0.26383,0.15419,8,3,0.0511,5,0.399,1.5195,1.6076,0.058,2->3,240.15,425.09,1,0.655,0.4156,-0.2394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer_static,original,8,1,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n5/f03/f03_best.png,0.4361,0.4361,0.6074,0.2162,0.3514,0.02028,0.06629,0.6174,2.7245,41.544,-3,0,3,0.25532,0.09802,8,7,0.1004,1,0.3091,1.5385,1.4222,0.0756,3->4,274.57,409.01,1,0.5742,0.3959,-0.1783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer_static,original,8,1,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n5/f04/f04_best.png,0.3926,0.3926,0.5639,0.2565,0.4334,0.01857,0.06652,0.5725,2.724,4.834,-3,0,3,0.29751,0.12533,8,7,0.0956,1,0.3069,1.5385,1.5422,0.0024,4->5,187.24,466.42,1,0.5467,0.3921,-0.1546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer_static,original,8,1,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n5/f05/f05_best.png,0.3989,0.3989,0.5703,0.2001,0.3416,0.02123,0.06955,0.5842,2.4098,0.6741,-4,0,4,0.35162,0.16243,10,6,0.0313,4,0.3325,1.6623,1.5238,0.0833,5->6,172.76,404.13,1,0.5283,0.385,-0.1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer_static,original,8,1,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n5/f06/f06_best.png,0.4324,0.4324,0.6038,0.2384,0.3765,0.01948,0.05524,0.662,4.0447,27.6768,-3,2,5,0.33082,0.1541,8,6,0.0995,2,0.2947,1.5455,1.4222,0.0797,6->7,317.91,543.04,1,0.5119,0.4035,-0.1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer_static,original,8,1,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/reeds_n5/f07/f07_best.png,0.4078,0.4078,0.5794,0.2142,0.3292,0.02084,0.06605,0.638,3.161,1.9973,-2,1,3,0.23164,0.12028,7,6,0.0974,1,0.3035,1.5256,1.7534,0.1493,wrap,186.96,420.65,1,0.4946,0.428,-0.0666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reeds_n5,optimizer_static,original,8,1,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.4195,0.3926,0.4462,0.0182,0.4195,0.3926,0.4462,0.0182,0.5909,0.5639,0.617,0.018,0.2267,0.2001,0.2565,0.0171,0.3648,0.3292,0.4334,0.0295,0.0204,0.0186,0.0219,0.0011,0.074,0.0552,0.1105,0.0158,0.6284,0.5725,0.6938,0.0422,2.8471,1.5408,4.0447,0.7068,23.5218,0.6741,83.3493,26.7556,-3.0,-4.0,-2.0,0.5,0.75,0.0,2.0,0.6614,3.75,3.0,5.0,0.6614,0.2889,0.2316,0.3516,0.0369,0.1508,0.098,0.2483,0.042,8.0,7.0,10.0,0.866,5.625,3.0,7.0,1.2183,0.0832,0.0313,0.1179,0.0273,2.375,1.0,5.0,1.4087,0.3134,0.2673,0.399,0.0365,1.522,1.4231,1.6623,0.071,1.4823,1.1778,1.7534,0.158,0.0788,0.0024,0.1724,0.0557,216.27,162.44,317.91,51.9426,441.7875,394.82,543.04,46.2931,0.5316,0.4437,0.655,0.059,0.4026,0.385,0.428,0.013,-0.129,-0.2394,-0.0492,0.0587,1.0,68.75,0.0,8,3534.3,186.96,0.4946,0.428,"[188.13, 162.44, 240.15, 274.57, 187.24, 172.76, 317.91]"
star_spin,optimizer_static,original,5,1,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/star_spin/f00/f00_best.png,0.6241,0.6241,0.7686,0.2056,0.3676,0.02714,0.11049,0.7973,9.8334,106.9039,0,1,1,0.05933,0.16873,5,4,0.1139,1,0.5252,1.0612,0.6613,0.3769,0->1,230.25,485.56,1,0.6969,0.5651,-0.1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
star_spin,optimizer_static,original,5,1,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/star_spin/f01/f01_best.png,0.6039,0.6039,0.753,0.2318,0.3971,0.02303,0.11096,0.7428,8.6767,22.2002,0,0,0,0.0609,0.15155,5,6,0.1134,1,0.4349,0.9709,0.8829,0.0906,1->2,307.64,418.8,1,0.719,0.5582,-0.1608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
star_spin,optimizer_static,original,5,1,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/star_spin/f02/f02_best.png,0.6281,0.6281,0.7716,0.2334,0.3847,0.02289,0.07839,0.7533,5.6216,21.952,0,1,1,0.05072,0.11721,5,5,0.1144,0,0.5234,1.0,0.6557,0.3443,2->3,300.11,464.04,1,0.6544,0.5728,-0.0816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
