shadow_name,subset,target,best_iou,mean_iou,std_iou,min_iou,n_runs,best_run,n_robots,arm_gap_m,seconds,best_iou_vs_original,mean_iou_vs_original,fit_scale,fit_dx,fit_dy,uncastable_before,uncastable_after,best_shadow_png,q_rad_json,a_rot_deg,a_pitch_deg,a_elbow_deg,a_wristpitch_deg,a_wristroll_deg,a_grip_deg,b_rot_deg,b_pitch_deg,b_elbow_deg,b_wristpitch_deg,b_wristroll_deg,b_grip_deg,c_rot_deg,c_pitch_deg,c_elbow_deg,c_wristpitch_deg,c_wristroll_deg,c_grip_deg
abstract/device7_mpeg7-02,abstract,targets/abstract/device7_mpeg7-02.png,0.6262,0.5955,0.0176,0.5636,10,2,3,0.2,115.4,,,,,,,,abstract/device7_mpeg7-02/device7_mpeg7-02_best.png,"[1.351136, -1.736517, -0.189628, -0.313443, -0.990818, 1.486109, -1.918772, 0.861704, -1.51318, -0.869178, 1.091831, 1.212733, 1.871639, -0.784302, -1.665083, 1.428644, 1.30017, 1.259794]",77.41,-99.5,-10.86,-17.96,-56.77,85.15,-109.94,49.37,-86.7,-49.8,62.56,69.48,107.24,-44.94,-95.4,81.86,74.49,72.18
animals/beetle_mpeg7-02,animals,targets/animals/beetle_mpeg7-02.png,0.6262,0.6095,0.0118,0.5847,10,8,3,0.2,149.1,,,,,,,,animals/beetle_mpeg7-02/beetle_mpeg7-02_best.png,"[1.203911, -0.592672, -1.63122, -1.638888, -1.102141, 0.577642, -0.237622, -0.915943, -1.142492, 1.506848, 2.758284, 0.477047, -0.859441, -0.409333, -0.95721, -1.538659, 1.3916, 1.17042]",68.98,-33.96,-93.46,-93.9,-63.15,33.1,-13.61,-52.48,-65.46,86.34,158.04,27.33,-49.24,-23.45,-54.84,-88.16,79.73,67.06
letters_lower/x_dejavusans-bold,letters_lower,targets/letters_lower/x_dejavusans-bold.png,0.6259,0.5843,0.03,0.5401,10,8,3,0.2,182.0,,,,,,,,letters_lower/x_dejavusans-bold/x_dejavusans-bold_best.png,"[1.116405, -0.614851, -1.68896, -1.611304, -1.125487, 0.744918, 1.91986, -0.915368, -0.34236, -1.293259, -2.736746, 1.633855, 0.574082, -0.520593, -1.488407, -0.562385, 2.018841, -0.12893]",63.97,-35.23,-96.77,-92.32,-64.49,42.68,110.0,-52.45,-19.62,-74.1,-156.8,93.61,32.89,-29.83,-85.28,-32.22,115.67,-7.39
objects/horseshoe_mpeg7-01,objects,targets/objects/horseshoe_mpeg7-01.png,0.6257,0.5828,0.0292,0.5326,10,3,3,0.2,122.4,,,,,,,,objects/horseshoe_mpeg7-01/horseshoe_mpeg7-01_best.png,"[0.25867, -1.553769, -0.575194, 0.90315, -2.097488, 0.06413, 0.360611, 0.281679, -1.69, -1.064661, -1.109507, 0.308429, -0.027738, 0.220055, -1.69, -0.888701, -0.999742, 0.588887]",14.82,-89.02,-32.96,51.75,-120.18,3.67,20.66,16.14,-96.83,-61.0,-63.57,17.67,-1.59,12.61,-96.83,-50.92,-57.28,33.74
animals/elephant_mpeg7-04,animals,targets/animals/elephant_mpeg7-04.png,0.6256,0.587,0.0214,0.5481,10,9,3,0.2,178.9,,,,,,,,animals/elephant_mpeg7-04/elephant_mpeg7-04_best.png,"[0.823083, -0.487247, -1.269735, -1.657388, -0.956516, 0.393721, -0.836275, -0.448388, -0.328489, -1.65806, -1.303988, -0.147607, 1.024063, -0.711656, -1.683194, 1.594033, 2.84121, 1.734826]",47.16,-27.92,-72.75,-94.96,-54.8,22.56,-47.92,-25.69,-18.82,-95.0,-74.71,-8.46,58.67,-40.77,-96.44,91.33,162.79,99.4
objects/shoe_mpeg7-04,objects,targets/objects/shoe_mpeg7-04.png,0.6254,0.6047,0.0166,0.5694,10,6,3,0.2,123.9,,,,,,,,objects/shoe_mpeg7-04/shoe_mpeg7-04_best.png,"[1.031699, -0.627932, -1.69, -1.156181, 0.202945, -0.174533, 0.29803, -0.343795, -1.650818, -1.471087, -0.650455, 0.641377, 0.758628, -0.352938, -0.432345, 1.600306, -2.233219, 1.4843]",59.11,-35.98,-96.83,-66.24,11.63,-10.0,17.08,-19.7,-94.58,-84.29,-37.27,36.75,43.47,-20.22,-24.77,91.69,-127.95,85.04
letters_lower/q_dejavusansmono-bold,letters_lower,targets/letters_lower/q_dejavusansmono-bold.png,0.625,0.6014,0.0171,0.5711,10,4,3,0.2,181.3,,,,,,,,letters_lower/q_dejavusansmono-bold/q_dejavusansmono-bold_best.png,"[-0.196609, -1.530848, -0.138387, 0.193802, 2.375585, 0.899383, 1.9198, -0.585028, -1.689796, 1.284117, 2.026242, -0.161001, 0.998139, -0.834916, -1.688755, -1.657788, 2.826784, 0.165199]",-11.26,-87.71,-7.93,11.1,136.11,51.53,110.0,-33.52,-96.82,73.57,116.1,-9.22,57.19,-47.84,-96.76,-94.98,161.96,9.47
letters_upper/Q_dejavuserif-bold,letters_upper,targets/letters_upper/Q_dejavuserif-bold.png,0.6249,0.5943,0.0216,0.5513,10,9,3,0.2,174.9,,,,,,,,letters_upper/Q_dejavuserif-bold/Q_dejavuserif-bold_best.png,"[0.71758, -0.738523, 0.087137, -1.463131, -2.526097, 1.084375, 0.257503, -1.125841, -1.033765, 0.868502, 1.176175, 1.122249, -0.332829, -1.195012, -1.390543, 1.016441, 1.553624, 0.165933]",41.11,-42.31,4.99,-83.83,-144.73,62.13,14.75,-64.51,-59.23,49.76,67.39,64.3,-19.07,-68.47,-79.67,58.24,89.02,9.51
vehicles/classic_mpeg7-04,vehicles,targets/vehicles/classic_mpeg7-04.png,0.6248,0.5658,0.0361,0.5115,10,6,3,0.2,125.9,,,,,,,,vehicles/classic_mpeg7-04/classic_mpeg7-04_best.png,"[0.894357, -0.491743, -1.69, -1.422725, 1.284774, -0.147556, 0.203505, -0.241852, -1.69, -1.294398, -2.064821, 0.128662, 0.87986, -0.202368, -0.595272, 1.611909, -1.548061, -0.124166]",51.24,-28.17,-96.83,-81.52,73.61,-8.45,11.66,-13.86,-96.83,-74.16,-118.31,7.37,50.41,-11.59,-34.11,92.36,-88.7,-7.11
animals/flatfish_mpeg7-04,animals,targets/animals/flatfish_mpeg7-04.png,0.6244,0.5882,0.0255,0.5589,10,8,3,0.2,180.8,,,,,,,,animals/flatfish_mpeg7-04/flatfish_mpeg7-04_best.png,"[0.996421, -0.664331, -1.317587, -1.607268, -1.997121, 0.431595, -1.456401, -1.178461, 0.403547, 0.485532, -1.880962, 1.064836, 0.993758, -0.973644, -1.69, -0.071371, 2.369307, 1.66199]",57.09,-38.06,-75.49,-92.09,-114.43,24.73,-83.45,-67.52,23.12,27.82,-107.77,61.01,56.94,-55.79,-96.83,-4.09,135.75,95.23
letters_lower/a_dejavusans-bold,letters_lower,targets/letters_lower/a_dejavusans-bold.png,0.6238,0.5796,0.0218,0.544,10,0,3,0.2,177.9,,,,,,,,letters_lower/a_dejavusans-bold/a_dejavusans-bold_best.png,"[-1.91986, 0.482487, -0.661818, -1.492904, 2.807068, -0.153804, -1.067108, 0.3316, -1.69, -1.07923, 1.529259, 1.11921, -1.372876, -0.268188, -1.69, -1.648638, -1.458253, 1.725054]",-110.0,27.64,-37.92,-85.54,160.83,-8.81,-61.14,19.0,-96.83,-61.84,87.62,64.13,-78.66,-15.37,-96.83,-94.46,-83.55,98.84
letters_lower/e_dejavusans-bold,letters_lower,targets/letters_lower/e_dejavusans-bold.png,0.6232,0.5992,0.0163,0.5707,10,9,3,0.2,179.6,,,,,,,,letters_lower/e_dejavusans-bold/e_dejavusans-bold_best.png,"[0.598691, -0.474433, -0.804574, -1.65806, -1.254042, 0.306139, 0.834499, -1.131985, -1.69, 1.337136, -1.46923, -0.133019, 0.67407, 0.46484, -1.688401, -1.20128, -2.518538, 0.939593]",34.3,-27.18,-46.1,-95.0,-71.85,17.54,47.81,-64.86,-96.83,76.61,-84.18,-7.62,38.62,26.63,-96.74,-68.83,-144.3,53.83
vehicles/car_mpeg7-05,vehicles,targets/vehicles/car_mpeg7-05.png,0.6229,0.5902,0.0232,0.5492,10,0,3,0.2,127.3,,,,,,,,vehicles/car_mpeg7-05/car_mpeg7-05_best.png,"[-0.458168, -0.496604, -1.428895, -1.6527, 0.655228, 1.74533, 0.849028, -0.576529, -0.249932, 1.566194, 0.075255, 1.640544, 0.686007, -0.708357, -1.69, -1.148593, -0.492784, 1.726149]",-26.25,-28.45,-81.87,-94.69,37.54,100.0,48.65,-33.03,-14.32,89.74,4.31,94.0,39.31,-40.59,-96.83,-65.81,-28.23,98.9
objects/brick_mpeg7-03,objects,targets/objects/brick_mpeg7-03.png,0.6228,0.5817,0.0223,0.5428,10,8,3,0.2,123.5,,,,,,,,objects/brick_mpeg7-03/brick_mpeg7-03_best.png,"[0.865239, -0.551972, -1.66388, -1.419139, -2.471497, 0.792561, -1.340132, -0.386274, -0.315742, 0.659993, -2.701334, 0.636584, -1.136865, -0.520276, -1.638261, -1.65806, -1.835514, 0.087558]",49.57,-31.63,-95.33,-81.31,-141.61,45.41,-76.78,-22.13,-18.09,37.81,-154.78,36.47,-65.14,-29.81,-93.87,-95.0,-105.17,5.02
vehicles/car_mpeg7-03,vehicles,targets/vehicles/car_mpeg7-03.png,0.6228,0.581,0.029,0.534,10,9,3,0.2,126.0,,,,,,,,vehicles/car_mpeg7-03/car_mpeg7-03_best.png,"[-1.260919, -0.839856, 0.019299, 1.175943, -1.51993, -0.174473, 0.780942, -0.603624, -1.69, -1.212849, 1.223249, 1.74533, -0.47026, -0.564688, -1.056397, -1.578758, -1.119681, 0.166677]",-72.25,-48.12,1.11,67.38,-87.09,-10.0,44.74,-34.59,-96.83,-69.49,70.09,100.0,-26.94,-32.35,-60.53,-90.46,-64.15,9.55
letters_lower/q_dejavusans-bold,letters_lower,targets/letters_lower/q_dejavusans-bold.png,0.6224,0.595,0.0144,0.575,10,8,3,0.2,180.2,,,,,,,,letters_lower/q_dejavusans-bold/q_dejavusans-bold_best.png,"[0.675551, -0.553698, -0.475869, -1.204816, -0.804972, 1.124855, 1.004649, -1.74533, -0.820758, 0.846466, 0.977848, 0.340415, 0.633376, -0.762919, -1.609651, 0.522069, 1.753839, 0.169919]",38.71,-31.72,-27.27,-69.03,-46.12,64.45,57.56,-100.0,-47.03,48.5,56.03,19.5,36.29,-43.71,-92.23,29.91,100.49,9.74
objects/key_mpeg7-02,objects,targets/objects/key_mpeg7-02.png,0.6218,0.5857,0.0258,0.5431,10,1,3,0.2,123.2,,,,,,,,objects/key_mpeg7-02/key_mpeg7-02_best.png,"[-1.528616, -0.671665, -0.463916, 1.648102, -1.8208, 0.488368, -0.596503, -0.563982, -1.69, -1.2114, -1.361557, 0.199327, 0.838367, 0.323864, -0.811557, -1.654797, -1.926745, 1.036458]",-87.58,-38.48,-26.58,94.43,-104.32,27.98,-34.18,-32.31,-96.83,-69.41,-78.01,11.42,48.03,18.56,-46.5,-94.81,-110.39,59.38
vehicles/car_mpeg7-02,vehicles,targets/vehicles/car_mpeg7-02.png,0.6196,0.5707,0.0398,0.5105,10,0,3,0.2,124.7,,,,,,,,vehicles/car_mpeg7-02/car_mpeg7-02_best.png,"[-1.891795, 0.106685, -0.921847, 1.012514, 2.81289, 0.277335, -1.127341, -0.809565, -0.047506, 1.229904, -1.35658, 1.737014, 0.343778, -0.664808, -1.572901, -1.244783, -2.363923, -0.174533]",-108.39,6.11,-52.82,58.01,161.17,15.89,-64.59,-46.38,-2.72,70.47,-77.73,99.52,19.7,-38.09,-90.12,-71.32,-135.44,-10.0
digits/2_dejavusans-bold,digits,targets/digits/2_dejavusans-bold.png,0.6194,0.5907,0.024,0.5421,10,4,3,0.2,177.2,,,,,,,,digits/2_dejavusans-bold/2_dejavusans-bold_best.png,"[0.303425, -0.794339, -1.295795, 1.005921, 2.30183, 1.192319, 0.953666, -1.182829, 0.932097, 1.65806, -0.113912, 1.319379, 0.74522, -0.600355, -1.68473, -0.208352, -2.704436, 1.366553]",17.38,-45.51,-74.24,57.64,131.89,68.31,54.64,-67.77,53.41,95.0,-6.53,75.59,42.7,-34.4,-96.53,-11.94,-154.95,78.3
letters_lower/z_dejavuserif-bold,letters_lower,targets/letters_lower/z_dejavuserif-bold.png,0.6193,0.5877,0.0175,0.5574,10,6,3,0.2,176.1,,,,,,,,letters_lower/z_dejavuserif-bold/z_dejavuserif-bold_best.png,"[0.595972, -0.568046, -1.69, 1.272618, -0.987739, 1.735993, 0.473496, -0.34156, -1.69, -0.640886, 2.107683, -0.109651, -0.969619, -1.418868, 1.495424, -0.409784, 0.447156, 1.572576]",34.15,-32.55,-96.83,72.92,-56.59,99.47,27.13,-19.57,-96.83,-36.72,120.76,-6.28,-55.56,-81.3,85.68,-23.48,25.62,90.1
letters_lower/n_dejavuserif-bold,letters_lower,targets/letters_lower/n_dejavuserif-bold.png,0.6192,0.6016,0.011,0.5842,10,9,3,0.2,178.3,,,,,,,,letters_lower/n_dejavuserif-bold/n_dejavuserif-bold_best.png,"[-1.477929, 0.425184, -1.396107, -1.65806, 1.628118, 1.122299, 0.754291, -1.268441, -1.145079, 1.202527, 0.585544, 1.109187, -0.797085, -1.567748, -0.743702, -1.554346, -1.204289, -0.105047]",-84.68,24.36,-79.99,-95.0,93.28,64.3,43.22,-72.68,-65.61,68.9,33.55,63.55,-45.67,-89.83,-42.61,-89.06,-69.0,-6.02
abstract/device7_mpeg7-04,abstract,targets/abstract/device7_mpeg7-04.png,0.6179,0.5859,0.0208,0.5573,10,4,3,0.2,114.5,,,,,,,,abstract/device7_mpeg7-04/device7_mpeg7-04_best.png,"[1.35145, -1.14683, -1.337934, 0.255948, 2.84121, 1.487134, 1.587142, -1.564619, -0.353825, -0.02778, 2.28789, 1.463956, 0.796435, -1.285172, -1.097424, 0.940653, -0.263595, 0.680206]",77.43,-65.71,-76.66,14.66,162.79,85.21,90.94,-89.65,-20.27,-1.59,131.09,83.88,45.63,-73.63,-62.88,53.9,-15.1,38.97
vehicles/personal-car_mpeg7-01,vehicles,targets/vehicles/personal-car_mpeg7-01.png,0.6174,0.5579,0.0371,0.515,10,8,3,0.2,107.1,,,,,,,,vehicles/personal-car_mpeg7-01/personal-car_mpeg7-01_best.png,"[0.988695, -0.529991, -1.69, -1.255056, -1.890957, 0.070267, -1.280084, -0.472268, -1.673692, -1.65806, 0.829999, -0.128342, 0.843914, -0.372249, -0.398465, 1.305634, -2.041214, 1.500758]",56.65,-30.37,-96.83,-71.91,-108.34,4.03,-73.34,-27.06,-95.9,-95.0,47.56,-7.35,48.35,-21.33,-22.83,74.81,-116.95,85.99
objects/brick_mpeg7-02,objects,targets/objects/brick_mpeg7-02.png,0.6173,0.5709,0.0343,0.515,10,6,3,0.2,124.4,,,,,,,,objects/brick_mpeg7-02/brick_mpeg7-02_best.png,"[1.054036, -0.532084, -1.69, -1.385647, 1.503016, -0.099283, -0.247403, -0.392226, -1.69, -1.339409, -1.119141, 0.139426, 0.783823, -0.36175, -0.689512, 1.65806, -1.760256, -0.13078]",60.39,-30.49,-96.83,-79.39,86.12,-5.69,-14.18,-22.47,-96.83,-76.74,-64.12,7.99,44.91,-20.73,-39.51,95.0,-100.86,-7.49
abstract/device7_mpeg7-03,abstract,targets/abstract/device7_mpeg7-03.png,0.6172,0.5963,0.0116,0.577,10,1,3,0.2,112.9,,,,,,,,abstract/device7_mpeg7-03/device7_mpeg7-03_best.png,"[-1.723037, 0.416109, -0.769603, -0.394297, -1.941569, 1.445259, -0.663446, -0.255744, -1.126504, -1.53464, 0.955855, -0.170106, 0.556145, -1.227695, -1.189038, 1.14294, 2.808804, 0.745264]",-98.72,23.84,-44.1,-22.59,-111.24,82.81,-38.01,-14.65,-64.54,-87.93,54.77,-9.75,31.86,-70.34,-68.13,65.49,160.93,42.7
animals/camel_mpeg7-03,animals,targets/animals/camel_mpeg7-03.png,0.6169,0.5902,0.0122,0.5658,10,0,3,0.2,175.4,,,,,,,,animals/camel_mpeg7-03/camel_mpeg7-03_best.png,"[-1.759709, 0.409349, -1.182424, 0.042535, 2.534652, 1.74246, -1.325264, -0.401515, -0.155746, -0.445552, 0.312299, 1.725676, -0.663432, -1.185908, -0.797483, -1.644283, 0.596101, 1.302714]",-100.82,23.45,-67.75,2.44,145.22,99.84,-75.93,-23.01,-8.92,-25.53,17.89,98.87,-38.01,-67.95,-45.69,-94.21,34.15,74.64
animals/cattle_mpeg7-01,animals,targets/animals/cattle_mpeg7-01.png,0.6162,0.604,0.0156,0.5699,10,2,3,0.2,181.0,,,,,,,,animals/cattle_mpeg7-01/cattle_mpeg7-01_best.png,"[0.935966, -1.385559, -0.353934, 1.136059, 0.715212, 0.677463, 0.350364, -0.937233, -0.043793, -0.263046, -1.731363, 1.74533, 0.354231, -1.451567, -0.844833, 1.633083, 1.826275, 1.609509]",53.63,-79.39,-20.28,65.09,40.98,38.82,20.07,-53.7,-2.51,-15.07,-99.2,100.0,20.3,-83.17,-48.41,93.57,104.64,92.22
objects/horseshoe_mpeg7-02,objects,targets/objects/horseshoe_mpeg7-02.png,0.6162,0.5798,0.0205,0.5321,10,8,3,0.2,125.0,,,,,,,,objects/horseshoe_mpeg7-02/horseshoe_mpeg7-02_best.png,"[0.218589, -1.630713, -0.374486, 0.636888, -1.276884, 1.714331, -0.476906, 0.264215, -1.681366, -1.026575, -2.542504, -0.102307, -0.065278, 0.167617, -1.669283, -0.869282, -2.497406, 0.083001]",12.52,-93.43,-21.46,36.49,-73.16,98.22,-27.32,15.14,-96.34,-58.82,-145.67,-5.86,-3.74,9.6,-95.64,-49.81,-143.09,4.76
digits/3_dejavusans-bold,digits,targets/digits/3_dejavusans-bold.png,0.6161,0.5799,0.0269,0.5285,10,5,3,0.2,180.4,,,,,,,,digits/3_dejavusans-bold/3_dejavusans-bold_best.png,"[-1.91986, 0.589085, -1.579703, -0.861564, -1.470582, 1.560785, 0.934029, -1.419907, -1.165742, 1.515051, -0.038278, 0.842939, 1.016808, -1.369468, 1.463855, 0.046001, -2.337711, 1.543652]",-110.0,33.75,-90.51,-49.36,-84.26,89.43,53.52,-81.35,-66.79,86.81,-2.19,48.3,58.26,-78.46,83.87,2.64,-133.94,88.44
vehicles/personal-car_mpeg7-03,vehicles,targets/vehicles/personal-car_mpeg7-03.png,0.616,0.5703,0.0322,0.5197,10,1,3,0.2,107.3,,,,,,,,vehicles/personal-car_mpeg7-03/personal-car_mpeg7-03_best.png,"[0.93173, -0.534082, -1.641158, -1.30407, -0.251643, -0.174533, -1.152727, -0.852872, 0.016283, 1.082816, 2.405431, -0.174533, -0.493329, -0.645487, -1.69, -1.024034, 1.511388, 1.630877]",53.38,-30.6,-94.03,-74.72,-14.42,-10.0,-66.05,-48.87,0.93,62.04,137.82,-10.0,-28.27,-36.98,-96.83,-58.67,86.6,93.44
vehicles/chopper_mpeg7-01,vehicles,targets/vehicles/chopper_mpeg7-01.png,0.6149,0.5744,0.0222,0.5419,10,0,3,0.2,124.7,,,,,,,,vehicles/chopper_mpeg7-01/chopper_mpeg7-01_best.png,"[-1.858319, -0.361806, -0.420208, 1.153201, 1.153333, 0.974647, -1.298641, -0.009452, -0.785127, 1.462845, -1.473152, 1.739138, -1.910227, -1.688054, 0.082022, 0.555465, 0.011995, -0.121525]",-106.47,-20.73,-24.08,66.07,66.08,55.84,-74.41,-0.54,-44.98,83.81,-84.41,99.65,-109.45,-96.72,4.7,31.83,0.69,-6.96
animals/flatfish_mpeg7-02,animals,targets/animals/flatfish_mpeg7-02.png,0.6139,0.5707,0.0243,0.5268,10,8,3,0.2,179.9,,,,,,,,animals/flatfish_mpeg7-02/flatfish_mpeg7-02_best.png,"[1.051865, -0.667291, -1.249174, -1.65806, -1.974328, 0.516385, -1.286583, -0.901605, -0.060193, 1.139603, -1.656335, 0.996387, 1.020928, -0.966806, -1.628635, -0.263648, 1.489711, 1.684094]",60.27,-38.23,-71.57,-95.0,-113.12,29.59,-73.72,-51.66,-3.45,65.29,-94.9,57.09,58.49,-55.39,-93.31,-15.11,85.35,96.49
letters_upper/E_dejavuserif-bold,letters_upper,targets/letters_upper/E_dejavuserif-bold.png,0.6138,0.5677,0.0284,0.5373,10,8,3,0.2,178.0,,,,,,,,letters_upper/E_dejavuserif-bold/E_dejavuserif-bold_best.png,"[1.250121, -0.104571, -1.257225, -1.188962, -1.453543, 1.288965, 1.918815, -1.579717, 0.300017, 0.610692, -2.016368, 1.238508, -0.843444, -1.607957, -1.689438, 0.386505, -0.196079, 0.558009]",71.63,-5.99,-72.03,-68.12,-83.28,73.85,109.94,-90.51,17.19,34.99,-115.53,70.96,-48.33,-92.13,-96.8,22.15,-11.23,31.97
digits/5_dejavusansmono-bold,digits,targets/digits/5_dejavusansmono-bold.png,0.6131,0.5749,0.0272,0.5151,10,2,3,0.2,177.3,,,,,,,,digits/5_dejavusansmono-bold/5_dejavusansmono-bold_best.png,"[1.509963, -0.952746, -0.752521, -0.691933, -1.396195, 1.332161, 0.610983, -1.319914, -0.762603, 1.65806, -0.981352, -0.145623, -0.880559, -1.717299, -0.991217, 1.342174, 0.020626, -0.072041]",86.51,-54.59,-43.12,-39.64,-80.0,76.33,35.01,-75.63,-43.69,95.0,-56.23,-8.34,-50.45,-98.39,-56.79,76.9,1.18,-4.13
digits/2_dejavuserif-bold,digits,targets/digits/2_dejavuserif-bold.png,0.6124,0.5831,0.0205,0.5466,10,6,3,0.2,171.5,,,,,,,,digits/2_dejavuserif-bold/2_dejavuserif-bold_best.png,"[-0.799509, -0.710075, -1.622927, 0.55586, -2.495802, 1.26669, 1.195601, -0.603123, 0.894663, 0.22595, 0.135019, 0.831794, 1.160906, -1.562953, -1.444539, 0.309064, 0.469497, 0.387201]",-45.81,-40.68,-92.99,31.85,-143.0,72.58,68.5,-34.56,51.26,12.95,7.74,47.66,66.52,-89.55,-82.77,17.71,26.9,22.18
abstract/device0_mpeg7-01,abstract,targets/abstract/device0_mpeg7-01.png,0.6121,0.5982,0.0157,0.5608,10,9,3,0.2,114.6,,,,,,,,abstract/device0_mpeg7-01/device0_mpeg7-01_best.png,"[-0.528245, -0.844552, -0.926353, 1.620884, 2.8321, 1.514322, -0.410005, -0.570177, -1.002147, -1.046829, -0.701925, -0.134867, -0.339934, -1.217165, -0.548005, -1.65806, -0.590252, -0.121371]",-30.27,-48.39,-53.08,92.87,162.27,86.76,-23.49,-32.67,-57.42,-59.98,-40.22,-7.73,-19.48,-69.74,-31.4,-95.0,-33.82,-6.95
objects/cellular-phone_mpeg7-01,objects,targets/objects/cellular-phone_mpeg7-01.png,0.612,0.556,0.038,0.4857,10,8,3,0.2,122.7,,,,,,,,objects/cellular-phone_mpeg7-01/cellular-phone_mpeg7-01_best.png,"[1.083462, -0.5514, -1.656468, -1.29387, -2.289555, 0.772521, 1.24412, -0.684601, 0.369371, -0.72692, 1.780711, 1.36032, -0.466667, -0.700777, -1.687337, -1.077369, -0.691217, 0.037401]",62.08,-31.59,-94.91,-74.13,-131.18,44.26,71.28,-39.22,21.16,-41.65,102.03,77.94,-26.74,-40.15,-96.68,-61.73,-39.6,2.14
letters_upper/B_dejavuserif-bold,letters_upper,targets/letters_upper/B_dejavuserif-bold.png,0.6119,0.5966,0.0104,0.5732,10,5,3,0.2,178.1,,,,,,,,letters_upper/B_dejavuserif-bold/B_dejavuserif-bold_best.png,"[1.91986, -0.683297, -1.239368, 1.347258, 1.468067, 1.370933, 0.556813, -1.420326, -0.754498, 0.850038, -1.344922, -0.0301, 0.383261, -1.722416, -0.679803, 1.552683, -1.314976, 0.008001]",110.0,-39.15,-71.01,77.19,84.11,78.55,31.9,-81.38,-43.23,48.7,-77.06,-1.72,21.96,-98.69,-38.95,88.96,-75.34,0.46
letters_upper/R_dejavuserif-bold,letters_upper,targets/letters_upper/R_dejavuserif-bold.png,0.611,0.5732,0.0248,0.5285,10,5,3,0.2,177.1,,,,,,,,letters_upper/R_dejavuserif-bold/R_dejavuserif-bold_best.png,"[1.91986, -0.836215, -0.858693, 1.048804, 1.498426, 1.477268, 0.986387, -0.727374, -1.69, -1.606592, 1.921826, 0.061178, -0.564588, -0.680735, -1.657054, 0.344683, -2.74385, 0.971514]",110.0,-47.91,-49.2,60.09,85.85,84.64,56.52,-41.68,-96.83,-92.05,110.11,3.51,-32.35,-39.0,-94.94,19.75,-157.21,55.66
objects/shoe_mpeg7-03,objects,targets/objects/shoe_mpeg7-03.png,0.6107,0.5774,0.0293,0.5081,10,5,3,0.2,126.4,,,,,,,,objects/shoe_mpeg7-03/shoe_mpeg7-03_best.png,"[-1.91986, 0.062371, -0.75711, 0.533752, -1.728026, 1.226231, 0.68002, -0.826159, -0.141327, 1.641492, -2.46826, 1.706567, 0.853932, -1.087756, -1.004744, -1.365974, -2.329082, 1.688295]",-110.0,3.57,-43.38,30.58,-99.01,70.26,38.96,-47.34,-8.1,94.05,-141.42,97.78,48.93,-62.32,-57.57,-78.26,-133.45,96.73
animals/turtle_mpeg7-02,animals,targets/animals/turtle_mpeg7-02.png,0.6106,0.5854,0.0194,0.5461,10,1,3,0.2,179.4,,,,,,,,animals/turtle_mpeg7-02/turtle_mpeg7-02_best.png,"[-0.617907, -1.067559, -0.841391, 1.399748, -1.769363, 0.347317, 0.148167, -1.105545, -0.13554, 0.758586, -0.946512, 1.579725, -0.682747, -1.659324, -0.246765, -1.65806, 1.873618, 0.856921]",-35.4,-61.17,-48.21,80.2,-101.38,19.9,8.49,-63.34,-7.77,43.46,-54.23,90.51,-39.12,-95.07,-14.14,-95.0,107.35,49.1
vehicles/classic_mpeg7-05,vehicles,targets/vehicles/classic_mpeg7-05.png,0.61,0.5809,0.0203,0.5413,10,8,3,0.2,109.0,,,,,,,,vehicles/classic_mpeg7-05/classic_mpeg7-05_best.png,"[0.908359, -0.444987, -1.69, -1.58841, -1.801477, 0.281848, 0.825248, -0.32546, 0.092783, -1.65806, -0.66054, 1.629914, -0.779649, 0.012636, -1.501018, -1.65806, -1.489763, 0.034869]",52.05,-25.5,-96.83,-91.01,-103.22,16.15,47.28,-18.65,5.32,-95.0,-37.85,93.39,-44.67,0.72,-86.0,-95.0,-85.36,2.0
vehicles/truck_mpeg7-03,vehicles,targets/vehicles/truck_mpeg7-03.png,0.6097,0.5759,0.0169,0.5627,10,1,3,0.2,114.5,,,,,,,,vehicles/truck_mpeg7-03/truck_mpeg7-03_best.png,"[0.79308, -0.445491, -1.680325, -1.65806, 1.103676, -0.173521, 1.067721, -0.508749, 0.126883, -0.056081, -1.332267, 1.74533, -1.91986, 0.333351, -0.689698, -0.484155, 0.438817, 1.545804]",45.44,-25.52,-96.28,-95.0,63.24,-9.94,61.18,-29.15,7.27,-3.21,-76.33,100.0,-110.0,19.1,-39.52,-27.74,25.14,88.57
letters_lower/a_dejavuserif-bold,letters_lower,targets/letters_lower/a_dejavuserif-bold.png,0.6086,0.5697,0.0249,0.5344,10,0,3,0.2,179.4,,,,,,,,letters_lower/a_dejavuserif-bold/a_dejavuserif-bold_best.png,"[-1.91986, 0.599558, -0.948439, -1.550752, 2.80494, -0.174533, 0.724245, 0.273189, -1.69, -0.761059, -0.963661, 1.02588, -1.91986, -1.483886, -0.608627, 1.581636, -1.650378, 1.109016]",-110.0,34.35,-54.34,-88.85,160.71,-10.0,41.5,15.65,-96.83,-43.61,-55.21,58.78,-110.0,-85.02,-34.87,90.62,-94.56,63.54
